row_id,channel,key,severity,issue_dim,kr_snippet,target_snippet,recommendation,note
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[2].variants[0].text","scriptedText/judge_question","judgeq-d-1-fact_pursuit-3-v1","P0","truth-leak-policy","이준호 씨, 가족에게 필요한 물건이라고 하셨습니다. 어떤 사정 때문에 직접 구입해야 했는지 설명해 주시겠습니까.","이준호 씨, 가족에게 필요한 물건이라고 하셨습니다. 어떤 사정 때문에 직접 구입해야 했는지 설명해 주시겠습니까.","이준호 씨, 그 물건이 누구에게 필요했는지와 왜 직접 구입해야 했는지 설명해 주시겠습니까.","reveal:none 재판관 질문에서 가족 프레임을 선제 제시함. spouse-01 정책상 사전 진술 가족 표현 금지."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[2].variants[2].text","scriptedText/judge_question","judgeq-d-1-fact_pursuit-3-v3","P0","truth-leak-policy","이준호 씨, 가족에게 물건을 사다 주었다는 내용을 좀 더 자세히 설명해 주시겠습니까.","이준호 씨, 가족에게 물건을 사다 주었다는 내용을 좀 더 자세히 설명해 주시겠습니까.","이준호 씨, 그 물건을 사다 준 상대와 이유를 좀 더 자세히 설명해 주시겠습니까.","reveal:none에서 가족 사용처를 확정적으로 말함."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[3].variants[2].text","scriptedText/judge_question","judgeq-d-1-fact_pursuit-4-v3","P0","truth-leak-policy","이준호 씨, 가족 안의 갈등이 두려웠다 해도 숨기는 방식이 오히려 외도처럼 보일 수 있다는 점을 알고 계셨습니까.","이준호 씨, 가족 안의 갈등이 두려웠다 해도 숨기는 방식이 오히려 외도처럼 보일 수 있다는 점을 알고 계셨습니까.","이준호 씨, 말하지 못한 사정이 있었다 해도 숨기는 방식이 오히려 외도처럼 보일 수 있다는 점을 알고 계셨습니까.","가족 안의 갈등은 진실 노출 전 끌고 갈 수 없는 프레임."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[4].variants[2].text","scriptedText/judge_question","judgeq-d-1-motive_search-1-v3","P0","truth-leak-policy","이준호 씨, 그 일을 그곳에 갔다는 설명이라고 생각하면서도 왜 가족 이야기 자체를 뒤로 미루셨습니까.","이준호 씨, 그 일을 그곳에 갔다는 설명이라고 생각하면서도 왜 가족 이야기 자체를 뒤로 미루셨습니까.","이준호 씨, 그 일을 그곳에 갔다는 설명이라고 생각하면서도 왜 핵심 사정을 뒤로 미루셨습니까.","가족 이야기를 재판관이 직접 명명함."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[5].variants[2].text","scriptedText/judge_question","judgeq-d-1-motive_search-2-v3","P0","truth-leak-policy","이준호 씨, 시댁 이야기가 나오면 집이 흔들린다고 느낀 경험이 이번 침묵에 어떻게 이어졌습니까.","이준호 씨, 시댁 이야기가 나오면 집이 흔들린다고 느낀 경험이 이번 침묵에 어떻게 이어졌습니까.","이준호 씨, 지난 갈등이 다시 커질까 봐 두려웠던 경험이 이번 침묵에 어떻게 이어졌습니까.","시댁 프레임을 사전 질문에서 반복함."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[6].variants[0].text","scriptedText/judge_question","judgeq-d-1-motive_search-3-v1","P0","truth-leak-policy","이준호 씨, 박지연 씨가 시댁 이야기에 크게 반응할까 봐 다른 관련자의 사정을 아예 빼두셨습니까.","이준호 씨, 박지연 씨가 시댁 이야기에 크게 반응할까 봐 다른 관련자의 사정을 아예 빼두셨습니까.","이준호 씨, 박지연 씨가 크게 반응할까 봐 다른 관련자의 사정을 아예 빼두셨습니까.","시댁은 가족 진실 방향을 열어 주는 단어."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[6].variants[2].text","scriptedText/judge_question","judgeq-d-1-motive_search-3-v3","P0","truth-leak-policy","이준호 씨, 그 가족을 챙기는 일이었다면 오히려 말해야 한다는 생각을 어느 순간에도 하지 않으셨습니까.","이준호 씨, 그 가족을 챙기는 일이었다면 오히려 말해야 한다는 생각을 어느 순간에도 하지 않으셨습니까.","이준호 씨, 누군가를 챙기는 일이었다면 오히려 말해야 한다는 생각을 어느 순간에도 하지 않으셨습니까.","가족을 챙긴다는 행위가 사실상 가족 돌봄을 선제 노출."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[6].variants[4].text","scriptedText/judge_question","judgeq-d-1-motive_search-3-v5","P0","truth-leak-policy","두 분, 그 가족을 둘러싼 숨김이 부부 사이의 오래된 가족 안의 갈등과 어떻게 맞물렸는지 정리해 주십시오.","두 분, 그 가족을 둘러싼 숨김이 부부 사이의 오래된 가족 안의 갈등과 어떻게 맞물렸는지 정리해 주십시오.","두 분, 말하지 못한 사정이 부부 사이의 오래된 갈등과 어떻게 맞물렸는지 정리해 주십시오.","reveal:none에서 가족 단어가 중복되어 진실 방향을 과도하게 좁힘."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[8].variants[0].text","scriptedText/judge_question","judgeq-d-1-empathy_approach-1-v1","P0","truth-leak-policy","이준호 씨, 오피스텔 일을 떠올릴 때 가장 먼저 마음에 걸리는 사람이 형인지 다른 관련자인지 박지연 씨인지 말씀해 주시겠습니까.","이준호 씨, 오피스텔 일을 떠올릴 때 가장 먼저 마음에 걸리는 사람이 형인지 다른 관련자인지 박지연 씨인지 말씀해 주시겠습니까.","이준호 씨, 오피스텔 일을 떠올릴 때 가장 먼저 마음에 걸리는 사람이 누구인지 말씀해 주시겠습니까.","형을 선택지로 제시해 가족 진실을 좁힘."
"src/data/scriptedText/spouse-01.json#channels.judge_question.entries[9].variants[2].text","scriptedText/judge_question","judgeq-d-1-empathy_approach-2-v3","P0","truth-leak-policy","이준호 씨, 그 가족을 도운 것이라는 마음과 박지연 씨를 속였다는 마음이 동시에 올라왔습니까.","이준호 씨, 그 가족을 도운 것이라는 마음과 박지연 씨를 속였다는 마음이 동시에 올라왔습니까.","이준호 씨, 누군가를 도운 것이라는 마음과 박지연 씨를 속였다는 마음이 동시에 올라왔습니까.","가족 도움 동기를 사전 질문에서 드러냄."
