id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-1_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-1].label,dc-1 확인 없이 매도한 건 누구인가,dc-1 Who Condemned Without Checking?,dc-1 確認せず決めつけたのは誰か,dc-1 是谁未经确认就定罪,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-2_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-2].label,dc-2 왜 바로 말하지 않았는가,dc-2 Why Not Say It Right Away?,dc-2 なぜすぐ言わなかったのか,dc-2 为什么没有马上说,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-3_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-3].label,dc-3 또 혼자 막으려 했는가,dc-3 Tried to Stop It Alone Again?,dc-3 また一人で止めようとしたのか,dc-3 又想独自阻止吗,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-4_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-4].label,dc-4 손절의 값,dc-4 The Price of Cutting Ties,dc-4 絶交の代償,dc-4 决裂的代价,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-5_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-5].label,dc-5 낙인의 순서,dc-5 Order of the Stigma,dc-5 烙印の順序,dc-5 污名形成的顺序,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-1_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-1].label,e-1 연락 기록,e-1 Contact Logs,e-1 連絡記録,e-1 联系记录,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-2_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-2].label,e-2 단톡방 캡처,e-2 Group Chat Screenshot,e-2 グループチャットのスクリーンショット,e-2 群聊截图,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-3_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-3].label,e-3 과거 카톡,e-3 Old KakaoTalk Chat,e-3 過去のカカオトーク,e-3 过去的KakaoTalk,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-4_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-4].label,e-4 예비신랑 메시지,e-4 Fiancé's Message,e-4 婚約者のメッセージ,e-4 未婚夫留言,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-1_.judgeHint,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-1].judgeHint,새 쟁점 '단톡방 매도와 명예훼손'이 드러났습니다. 확산 경로를 짚어보세요.,A new issue has emerged: “Group Chat Smear and Defamation.” Trace how it spread.,新たな争点「グループチャットでの決めつけと名誉毀損」が浮上しました。拡散経路を確認してください。,新的争议点“群聊抹黑与名誉损害”浮出水面。请梳理传播路径。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-1_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-1].label,dc-1 확인 없이 매도한 건 누구인가,dc-1 Who Condemned Without Checking?,dc-1 確認せず決めつけたのは誰か,dc-1 是谁未经确认就定罪,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-1_.noteText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-1].noteText,직접 확인도 하지 않고 친구를 단톡방에서 먼저 매도한 건 당신 아닙니까?,Weren’t you the one who condemned your friend in the group chat before checking directly?,直接確認もしないまま、先に友人をグループチャットで決めつけたのはあなたではありませんか？,你不就是那个没有直接确认，就先在群聊里给朋友定罪的人吗？,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-1_.summary,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-1].summary,직접 확인도 하지 않고 친구를 단톡방에서 먼저 매도한 건 누구인가,Who condemned a friend in the group chat before checking directly?,直接確認もしないまま、先に友人をグループチャットで決めつけたのは誰か,是谁没有直接确认，就先在群聊里给朋友定罪,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-2_.judgeHint,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-2].judgeHint,예비신랑의 접근과 침묵의 이유가 맞물립니다. 왜 바로 말하지 못했는지 확인할 수 있습니다.,The fiancé’s approach connects with the reason for the silence. This can reveal why it was not said right away.,婚約者の接近と沈黙の理由がつながります。なぜすぐに言えなかったのかを確認できます。,未婚夫的接近与沉默的理由相互关联。可以由此确认为什么没能马上说出口。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-2_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-2].label,dc-2 왜 바로 말하지 않았는가,dc-2 Why Not Say It Right Away?,dc-2 なぜすぐ言わなかったのか,dc-2 为什么没有马上说,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
