id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:80,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:80,타이핑 애니메이션 속도,Typing Animation Speed,タイピングアニメーション速度,打字动画速度,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:87,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:87,빠르게,Fast,速い,快速,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:88,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:88,보통,Normal,普通,普通,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:89,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:89,느리게,Slow,遅い,慢速,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:95,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:95,플레이 기록,Play History,プレイ履歴,游玩记录,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:97,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:97,총 플레이,Total Plays,総プレイ数,总游玩次数,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:98,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:98,최고 점수,Best Score,最高スコア,最高分,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_SettingsPanel.tsx_line:99,hardcoded_source_literal,src/components/layout/SettingsPanel.tsx,,line:99,최근 사건,Recent Case,最近の事件,最近案件,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_TopBar.tsx_line:113,hardcoded_source_literal,src/components/layout/TopBar.tsx,,line:113,쟁점,Issue,争点,争议点,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_TopBar.tsx_line:125,hardcoded_source_literal,src/components/layout/TopBar.tsx,,line:125,● 연결끊김,● Disconnected,● 接続切断,● 连接已断开,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_TopBar.tsx_line:126,hardcoded_source_literal,src/components/layout/TopBar.tsx,,line:126,○ 확인중,○ Checking,○ 確認中,○ 正在确认,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_TopBar.tsx_line:195,hardcoded_source_literal,src/components/layout/TopBar.tsx,,line:195,사건을 중단하시겠습니까?,Quit this case?,この事件を中断しますか？,要中断本案件吗？,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_TopBar.tsx_line:196,hardcoded_source_literal,src/components/layout/TopBar.tsx,,line:196,현재 진행 상황은 저장되지 않습니다.,Current progress will not be saved.,現在の進行状況は保存されません。,当前进度不会保存。,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_TopBar.tsx_line:199,hardcoded_source_literal,src/components/layout/TopBar.tsx,,line:199,계속하기,Continue,続ける,继续,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_layout_TopBar.tsx_line:201,hardcoded_source_literal,src/components/layout/TopBar.tsx,,line:201,나가기,Exit,出る,退出,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
