id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-1_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-1].label,dc-1 확인 없이 매도한 건 누구인가,dc-1 Who sold it without confirmation?,dc-1 確認なしで売ったのは誰だ,dc-1 谁在没有确认的情况下出售了它？,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-2_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-2].label,dc-2 왜 바로 말하지 않았는가,dc-2 Why didn't you tell me right away?,dc-2 なぜすぐに言わなかったのか,dc-2 你为什么不马上告诉我？,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-3_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-3].label,dc-3 또 혼자 막으려 했는가,dc-3 Did you try to stop it by yourself again?,dc-3 また一人で止めようとしたのか,dc-3 你又尝试自己阻止了吗？,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-4_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-4].label,dc-4 손절의 값,dc-4 stop loss value,dc-4 手節の値,dc-4止损值,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_dc-5_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[dc-5].label,dc-5 낙인의 순서,dc-5 order of stigma,dc-5 烙印の順序,dc-5 柱头阶,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-1_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-1].label,e-1 연락 기록,e-1 contact records,e-1 連絡履歴,e-1 联系记录,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-2_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-2].label,e-2 단톡방 캡처,e-2 group chat room capture,e-2 ダントクバンキャプチャ,e-2群聊室截图,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-3_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-3].label,e-3 과거 카톡,e-3 Past KakaoTalk,e-3 過去のカトク,e-3 过去的 KakaoTalk,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.nodes_e-4_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.nodes[e-4].label,e-4 예비신랑 메시지,e-4 Message from the groom-to-be,e-4予備新郎メッセージ,e-4 准新郎致辞,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-1_.judgeHint,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-1].judgeHint,새 쟁점 '단톡방 매도와 명예훼손'이 드러났습니다. 확산 경로를 짚어보세요.,,新しい問題「ダントクバン売りと名誉毀損」が明らかになりました。拡散経路を見てください。,一个新问题被揭露：“群聊里的卖东西和诽谤”。指出传播途径。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-1_.label,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-1].label,dc-1 확인 없이 매도한 건 누구인가,dc-1 Who sold it without confirmation?,dc-1 確認なしで売ったのは誰だ,dc-1 谁在没有确认的情况下出售了它？,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.outputs_dc-1_.noteText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.outputs[dc-1].noteText,직접 확인도 하지 않고 친구를 단톡방에서 먼저 매도한 건 당신 아닙니까?,,自分で確認せずに友達をダントクバンで先に売ったのはあなたじゃないですか？,你不是那个在群聊里不亲自查看就把朋友卖掉的人吗？,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
