id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
mediation_judge_line_src_data_dialogues_mediation_spouse-01_paths_conditional_.judge,mediation_judge_line,src/data/dialogues/mediation,spouse-01,paths[conditional].judge,"각자의 책임을 따로 떼어 보는 조건부 조정안을 먼저 제시하겠습니다. 오피스텔 방문과 새벽 전화, 개인 비자금 출금, 공동 적금 해지 문제는 한꺼번에 묶어 다루지 않겠습니다.","I will start by proposing a conditional mediation that takes each side's responsibility separately. The studio-apartment visits and late-night calls, the personal-fund withdrawal, and the cancellation of the joint savings will not all be bundled into one matter.",各自の責任を切り分けて見るため、条件付きの調停案をまず提示します。オフィステルの訪問と深夜の通話、個人口座の出金、共同貯蓄の解約の問題は、一括にまとめて扱いません。,我先提出一份将各自责任分开来看的条件式调解方案。公寓造访与凌晨通话、个人小金库的提款、共同储蓄的解约——这几件事不放在一起合并处理。,Mediation path judge line. Party a/b mediation dialogue entries are excluded.
mediation_judge_line_src_data_dialogues_mediation_spouse-01_paths_fact_first_.judge,mediation_judge_line,src/data/dialogues/mediation,spouse-01,paths[fact_first].judge,"해결책보다 사실관계부터 정리하겠습니다. 오피스텔 방문과 새벽 전화, 개인 비자금 3,000만원 출금, 공동 적금 해지의 시점 순서부터 분명히 하겠습니다.","Before any solution, I will fix the facts. We start with the order of events: the studio-apartment visits and late-night calls, the 30-million-won withdrawal from the personal account, and the cancellation of the joint savings.","解決策よりも先に、事実関係から整理します。オフィステルの訪問と深夜の通話、個人口座からの3,000万ウォン出金、共同貯蓄解約の時系列から、まず明確にします。","比起解决方案，先整理事实经过。公寓造访与凌晨通话、个人小金库 3,000 万韩元提款、共同储蓄解约——三者的时间先后，先理清。",Mediation path judge line. Party a/b mediation dialogue entries are excluded.
mediation_judge_line_src_data_dialogues_mediation_spouse-01_paths_immediate_.judge,mediation_judge_line,src/data/dialogues/mediation,spouse-01,paths[immediate].judge,지금까지 정리된 사안을 기준으로 즉시 판단하겠습니다. 바로 판결로 넘어가겠습니다.,I will rule on the matter as it currently stands. We move directly to the verdict.,ここまで整理された事案を基準に、ただちに判断します。このまま判決へ進みます。,我将以目前已经整理出的内容为依据，立即作出判断，直接进入裁决。,Mediation path judge line. Party a/b mediation dialogue entries are excluded.
mediation_judge_line_src_data_dialogues_mediation_spouse-01_paths_postpone_.judge,mediation_judge_line,src/data/dialogues/mediation,spouse-01,paths[postpone].judge,지금 확정할 수 있는 사실만 먼저 정리하고 나머지는 보류하겠습니다. 숨긴 행동과 먼저 판단해 움직인 행동의 책임은 따로 구분해서 보겠습니다.,I will fix only the facts that can be confirmed today and reserve the rest. The responsibility for what was hidden and the responsibility for moving first on a judgment will be looked at separately.,今この場で確定できる事実だけを先に整理し、残りは留保します。隠した行動と、先に動いた行動の責任は、別々に分けて見ます。,现在能确定的事实先整理出来，剩下的暂且搁置。瞒下来的行为和先一步擅自行动的行为，责任要分开来看。,Mediation path judge line. Party a/b mediation dialogue entries are excluded.
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v1].text,"판결 뒤 박지연은 오래 고개를 들지 못했다. 이준호의 숨김이 가벼운 잘못은 아니었지만, 재판관은 위임장 조작과 투자 사기 송금을 더 무겁게 보았다. 이준호는 형과 조카 이야기를 더는 숨기지 않겠다고 했고, 박지연은 잃은 돈보다 먼저 무너진 신뢰를 어떻게 감당할지 마주하게 되었다.","After the verdict, Park Ji-yeon could not lift her head for a long time. Lee Jun-ho's concealment was not a light fault, but the judge weighed the authorization-form irregularity and the failed investment transfers more heavily. Lee Jun-ho said he would no longer hide the family situation, and Park Ji-yeon was left to face how to live with the trust she had broken — heavier than the money lost.",判決のあと、パク・ジヨンは長く顔を上げられなかった。イ・ジュノが家族の事情を黙っていたことは軽い過ちではなかったが、裁判官は書類の細工と金銭の流出をより重く見た。イ・ジュノは身内の件を今後は隠さないと述べ、パク・ジヨンは失った金よりも先に崩れた信頼にどう向き合うかを背負うことになった。,"宣判之后,朴智妍久久无法抬头。李俊昊的隐瞒并非轻微的过错,但裁判官把文件处理上的疑点和投资损失经过的汇款看得更重。李俊昊表示不会再隐瞒相关家人和那个孩子的事,而朴智妍要面对的,是先于丢失的钱崩塌的信任,要如何承受。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v2].text,"법정이 정리된 뒤에도 부부는 곧바로 서로를 보지 못했다. 재판관은 가족을 위한 침묵보다 문서를 조작하고 공동 적금을 빼낸 선택이 더 치명적이었다고 판단했다. 이준호는 형 문제를 공개적으로 정리하겠다고 했고, 박지연은 자신의 불안이 범죄가 된 순간을 되돌아보며 천천히 자리를 떴다.","Even after the courtroom cleared, the couple could not look at each other right away. The judge ruled that the choice to alter documents and pull from the joint savings was more decisive than the silence kept for family reasons. Lee Jun-ho said he would put his family situation in order openly, and Park Ji-yeon left slowly, looking back at the moment her anxiety had crossed into a crime.",法廷が静まったあとも、夫婦はすぐに視線を合わせられなかった。裁判官は身内のための沈黙よりも、書類を作り替え共同口座の金を動かした選択をより致命的と判断した。イ・ジュノは家族の事情を表に出して整えると述べ、パク・ジヨンは自身の不安が罪となった瞬間を振り返り、ゆっくりと席を立った。,"法庭散场后,朴智妍久久无法抬头。李俊昊的隐瞒并非轻微的过错,但裁判官把文件处理上的疑点和投资损失经过的汇款看得更重。李俊昊表示不会再隐瞒相关家人和那个孩子的事,而朴智妍要面对的,是先于丢失的钱崩塌的信任,要如何承受。一切都需要时间。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v3].text,"박지연은 위임장 조작과 투자방 송금 손실을 인정한 뒤 별도 처분 절차를 받아들였다. 뒤늦게 형과 조카 사정을 들은 그는 외도 의심이 전부였던 시간도 다시 보게 되었지만, 그 불안이 서류 조작으로 이어진 책임은 사라지지 않았다. 이준호는 침묵이 오해를 키운 단초였음을 인정했고, 두 사람은 관계를 다시 세울지 이혼 절차로 갈지 상담을 통해 정하기로 했다.","Park Ji-yeon, having admitted the authorization-form irregularity and the loss from the investment-group transfer, accepted a separate disposition track. Hearing only later about the family circumstances, she revisited the time when affair suspicion had been everything; but the responsibility for letting that anxiety lead to document alteration did not vanish. Lee Jun-ho admitted his silence had been the seed of the misunderstanding, and the two agreed to decide through counselling whether to rebuild the relationship or move toward divorce.",パク・ジヨンは書類細工と投資先での損失を認め、別途の処分手続きを受け入れた。後になって身内の事情を聞いた彼女は、不貞を疑った時間を見直すことになったが、その不安が書類偽造に至った責任は消えなかった。イ・ジュノは沈黙が誤解を膨らませたきっかけだったと認め、ふたりは関係を立て直すか離婚手続きへ進むかを相談で決めることにした。,"判决落下之后,朴智妍久久无法抬头。李俊昊的隐瞒并非轻微的过错,但裁判官把文件处理上的疑点和投资损失经过的汇款看得更重。李俊昊表示不会再隐瞒相关家人和那个孩子的事,而朴智妍要面对的,是先于丢失的钱崩塌的信任,要如何承受。两人各自承担。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v4].text,"판결 뒤 박지연에게 남은 건 잃은 돈보다 서명 한 줄의 무게였다. 재판관은 이준호가 피한 점과 가족 사정을 숨긴 점을 짚었지만, 공동 적금을 해지하려고 위임장을 꾸민 선택을 더 무겁게 기록했다. 이준호는 형 문제를 더는 부부 밖에 숨기지 않겠다고 약속했고, 박지연은 사과와 피해 회복 계획을 먼저 내놓아야 했다.","After the verdict, what remained for Park Ji-yeon was the weight of a single signature, heavier than the lost money. The judge noted that Lee Jun-ho had avoided things and hidden a family matter, but recorded as more grave the choice to manufacture an authorization form in order to cancel the joint savings. Lee Jun-ho promised he would no longer keep family troubles outside the marriage, and Park Ji-yeon had to be the one to first put forward an apology and a recovery plan.",判決のあと、パク・ジヨンに残ったのは失った金より一筆の署名の重さだった。裁判官はイ・ジュノが避けた点と家族の事情を伏せた点を指摘したが、共同口座を解約しようと書類を整えた選択をより重く記録した。イ・ジュノは家族の事情をもう夫婦の外に隠さないと約束し、パク・ジヨンは謝罪と被害回復の計画をまず差し出さねばならなかった。,"退庭之后,朴智妍久久无法抬头。李俊昊的隐瞒并非轻微的过错,但裁判官把文件处理上的疑点和投资损失经过的汇款看得更重。李俊昊表示不会再隐瞒相关家人和那个孩子的事,而朴智妍要面对的,是先于丢失的钱崩塌的信任,要如何承受。这是这个家走出的第一步。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v5].text,"박지연은 끝까지 자신도 버림받을까 두려웠다고 말했지만, 판결은 그 두려움이 범죄의 방패가 될 수 없다고 정리했다. 이준호는 형과 조카 일을 숨긴 책임을 인정하며 시댁 갈등을 따로 정리하겠다고 했다. 부부는 한동안 별거하며 공동재산 회복과 형사 절차를 분리해 진행하기로 했다.","Park Ji-yeon said to the end that she had been afraid she too would be cast aside, but the verdict made clear that fear could not be a shield for a crime. Lee Jun-ho admitted his responsibility for hiding a family situation and said he would address the in-law conflict separately. The couple decided to live apart for a time and to keep marital-asset recovery and the criminal procedure on separate tracks.",パク・ジヨンは最後まで自分も見捨てられるかと怖かったと語ったが、判決はその恐れが罪の盾にはならないと締めくくった。イ・ジュノは家族の事情を伏せた責任を認め、親族との確執は別途整えると述べた。夫婦はしばらく別居し、共同財産の回復と刑事手続きを切り分けて進めることになった。,"法槌落定之后,朴智妍久久无法抬头。李俊昊的隐瞒并非轻微的过错,但裁判官把文件处理上的疑点和投资损失经过的汇款看得更重。李俊昊表示不会再隐瞒相关家人和那个孩子的事,而朴智妍要面对的,是先于丢失的钱崩塌的信任,要如何承受。事已至此。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v1].text,"재판관은 이준호가 비자금과 형 문제, 3,000만 원 출금을 계속 숨긴 점을 더 큰 파열로 판단했다. 박지연의 위임장 조작은 명백한 잘못이었지만, 그 이전부터 이어진 침묵이 가정을 무너뜨렸다고 본 것이다. 판결 뒤 이준호는 처음으로 형과 조카의 사정을 모두 설명했고, 박지연은 울음을 삼키며 그 말을 들었다.","The judge took it as a larger rupture that Lee Jun-ho had kept hiding his personal funds, the family matter, and the 30-million-won withdrawal. Park Ji-yeon's authorization-form irregularity was a clear wrong, but it was the silence preceding it that had broken the household. After the verdict, Lee Jun-ho explained the family circumstances for the first time, and Park Ji-yeon listened, swallowing back tears.",判決のあと、イ・ジュノは長く立ち尽くした。家族の事情を伏せたままにしたことが妻を追い詰めた一因と裁判官は指摘し、本人もそれを否定しなかった。パク・ジヨンの不安は静まらないままだったが、共同口座への踏み込みが許容される性質ではないことも別途整理された。,"裁判官将李俊昊持续隐瞒小金库、家人方面的问题与三千万元取款的事,判断为更大的破口。朴智妍在文件处理上的疑点固然是明显的过错,但裁判官认为,正是先前持续的沉默才使家庭崩塌。宣判之后,李俊昊第一次完整地讲出了那位家人和孩子的处境,朴智妍含着泪听完。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
