id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:44,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:44,속도,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:45,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:45,조회 기간 미상,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:46,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:46,금융거래 내역 조회표,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:47,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:47,{period} / 거래 원장 출력본,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:48,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:48,거래확인,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:49,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:49,중점 거래 {count}건 표시 · 제출용 사본,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:50,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:50,조회 계좌,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:51,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:51,제출자 보관 계좌,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:52,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:52,표시 기준,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:53,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:53,입출금·잔액 대조,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:54,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:54,금융거래 내역,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_evidence_EvidenceSubViewers.tsx_line:55,hardcoded_source_literal,src/components/pc/evidence/EvidenceSubViewers.tsx,,line:55,거래일,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
