id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
hardcoded_source_literal_src_app_App.tsx_line:188,hardcoded_source_literal,src/app/App.tsx,,line:188,솔로몬,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:189,hardcoded_source_literal,src/app/App.tsx,,line:189,원로,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:190,hardcoded_source_literal,src/app/App.tsx,,line:190,숙련,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:191,hardcoded_source_literal,src/app/App.tsx,,line:191,정식,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:192,hardcoded_source_literal,src/app/App.tsx,,line:192,견습,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:193,hardcoded_source_literal,src/app/App.tsx,,line:193,수습,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:323,hardcoded_source_literal,src/app/App.tsx,,line:323,솔로몬,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:324,hardcoded_source_literal,src/app/App.tsx,,line:324,현대판 솔로몬이 되어,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:324,hardcoded_source_literal,src/app/App.tsx,,line:324,판결을 내려보세요!,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:325,hardcoded_source_literal,src/app/App.tsx,,line:325,사회·경험 기반 모의 재판 게임,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:325,hardcoded_source_literal,src/app/App.tsx,,line:325,"등장하는 사건은 가상이며, 실제 판례와 다를 수 있습니다",,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:334,hardcoded_source_literal,src/app/App.tsx,,line:334,사건 시작,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:340,hardcoded_source_literal,src/app/App.tsx,,line:340,리더보드,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:344,hardcoded_source_literal,src/app/App.tsx,,line:344,내 기록,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:355,hardcoded_source_literal,src/app/App.tsx,,line:355,연결 확인 중...,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:356,hardcoded_source_literal,src/app/App.tsx,,line:356,● AI 연결됨,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:359,hardcoded_source_literal,src/app/App.tsx,,line:359,확인 중...,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:359,hardcoded_source_literal,src/app/App.tsx,,line:359,● AI 미연결,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_app_App.tsx_line:84,hardcoded_source_literal,src/app/App.tsx,,line:84,세션 복원 중...,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:275,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:275,🎯 다른 쟁점까지 흔들렸다!,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:276,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:276,💭 쟁점에서 벗어난 질문이다.,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:28,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:28,방문 동선 카드,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:29,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:29,숨긴 사정 카드,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:296,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:296,강한 증거,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:296,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:296,보조 증거,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:30,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:30,공동 적금 권한 카드,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_actions_ActionPanel.tsx_line:31,hardcoded_source_literal,src/components/actions/ActionPanel.tsx,,line:31,개인 계좌 이동 카드,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
