id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
hardcoded_source_literal_src_components_discovery_EmotionGuidePopup.tsx_line:66,hardcoded_source_literal,src/components/discovery/EmotionGuidePopup.tsx,,line:66,关闭,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:18,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:18,신뢰할 수 있는 증거,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:18,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:18,信頼できる証拠,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:18,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:18,可信证据,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:19,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:19,부분적으로만 신뢰,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:19,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:19,部分的にのみ信頼,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:19,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:19,仅部分可信,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:20,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:20,의심스러운 증거,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:20,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:20,疑わしい証拠,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:20,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:20,可疑证据,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:24,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:24,원본 확인,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:24,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:24,原本確認,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:24,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:24,原件确认,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:25,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:25,메타데이터,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:25,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:25,メタデータ,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:25,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:25,元数据,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:26,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:26,맥락 복원,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:26,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:26,文脈復元,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:26,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:26,语境还原,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:27,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:27,출처 확인,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:27,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:27,出典確認,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:27,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:27,来源确认,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:28,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:28,편집 검사,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:28,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:28,編集検査,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:28,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:28,编辑检查,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:29,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:29,취득 경위,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:29,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:29,取得経緯,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:29,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:29,取得经过,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:43,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:43,증거 감별,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:44,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:44,증거,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:46,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:46,(결과 없음),,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:47,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:47,이 증거를 어떻게 판단합니까?,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:48,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:48,어떤 조사 결과를 신뢰합니까?,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_discovery_EvidenceAppraisalModal.tsx_line:49,hardcoded_source_literal,src/components/discovery/EvidenceAppraisalModal.tsx,,line:49,취소,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
