id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
hardcoded_source_literal_src_components_pc_progression_PCJudgeProgressionShared.tsx_line:54,hardcoded_source_literal,src/components/pc/progression/PCJudgeProgressionShared.tsx,,line:54,판단,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_progression_PCJudgeProgressionShared.tsx_line:60,hardcoded_source_literal,src/components/pc/progression/PCJudgeProgressionShared.tsx,,line:60,관용,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_progression_PCJudgeProgressionShared.tsx_line:61,hardcoded_source_literal,src/components/pc/progression/PCJudgeProgressionShared.tsx,,line:61,판단,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_progression_PCJudgeProgressionShared.tsx_line:67,hardcoded_source_literal,src/components/pc/progression/PCJudgeProgressionShared.tsx,,line:67,원칙,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_progression_PCJudgeProgressionShared.tsx_line:68,hardcoded_source_literal,src/components/pc/progression/PCJudgeProgressionShared.tsx,,line:68,해결,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_progression_PCJudgeProgressionShared.tsx_line:74,hardcoded_source_literal,src/components/pc/progression/PCJudgeProgressionShared.tsx,,line:74,화해,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_progression_PCJudgeProgressionShared.tsx_line:75,hardcoded_source_literal,src/components/pc/progression/PCJudgeProgressionShared.tsx,,line:75,해결,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:118,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:118,見逃した接続,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:118,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:118,遗漏的连接,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:118,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:118,놓친 연결 고리,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:132,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:132,見逃した組み合わせはありません。,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:133,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:133,没有遗漏的组合。,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:134,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:134,놓친 조합이 없습니다.,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:142,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:142,閉じる,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:142,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:142,关闭,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:142,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:142,닫기,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:26,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:26,자동 조합,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:28,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:28,수동 조합,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:70,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:70,達成率詳細,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:70,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:70,完成率详情,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:70,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:70,클리어율 상세,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:76,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:76,達成率詳細,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:76,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:76,完成率详情,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:76,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:76,클리어율 상세,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:78,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:78,閉じる,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:78,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:78,关闭,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:78,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:78,닫기,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:95,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:95,すべてのチェック項目を満たし、残った接続をなくすと100%達成です。,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:96,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:96,完成全部清单并消除剩余连接后即可达到100%。,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCClearanceDetailPopup.tsx_line:97,hardcoded_source_literal,src/components/pc/result/PCClearanceDetailPopup.tsx,,line:97,모든 체크리스트를 채우고 남은 연결 고리를 없애면 100% 클리어입니다.,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCFragmentRewardOverlay.tsx_line:101,hardcoded_source_literal,src/components/pc/result/PCFragmentRewardOverlay.tsx,,line:101,判決の中心,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCFragmentRewardOverlay.tsx_line:101,hardcoded_source_literal,src/components/pc/result/PCFragmentRewardOverlay.tsx,,line:101,判决核心,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
hardcoded_source_literal_src_components_pc_result_PCFragmentRewardOverlay.tsx_line:101,hardcoded_source_literal,src/components/pc/result/PCFragmentRewardOverlay.tsx,,line:101,판결 중심,,,,Visible Korean/CJK source literal outside i18n/data. Review whether it should move into i18n or remain developer-only.
